Grid Location,Raw Volume,Raw Volume,Raw Volume Avg.,Raw Volume,Raw Volume,Raw Volume Avg.,Raw Volume,Raw Volume,Raw Volume Avg.,Raw Volume,Raw Volume,Raw Volume Avg.,UniGene,Gene Name
GRID-   3-R9C12,9333.56,11345.82,10339.69,8282.61,6680.34,7481.475,10161.36,10000.31,10080.835,7848.07,10535.37,9191.72,Hs.82510,CALMODULIN-RELATEDPROTEINNB-1
GRID-   3-R10C1,7862.28,9401.56,8631.92,8582.76,5828.24,7205.5,9285.78,8369.2,8827.49,7761.87,8424.05,8092.96,Hs.1117,TripeptidylpeptidaseII
GRID-   3-R10C2,8808.78,10476.7,9642.74,9659.47,7391.19,8525.33,8969.52,9548.69,9259.105,7669.86,9110.73,8390.295,Hs.22868,PROTEIN-TYROSINEPHOSPHATASE2C
GRID-   3-R10C3,8410.76,9531.69,8971.225,7620.05,5317.32,6468.685,8561.28,7768.25,8164.765,7129.99,9144.93,8137.46,Hs.62349,"rasinhibitormRNA,3'end"
GRID-   3-R10C4,9167.29,10492.28,9829.785,8233.8,6429.15,7331.475,10868.18,7634.31,9251.245,8443.15,8162.46,8302.805,Hs.82408,"cAMPphosphodiesterasemRNA,3'end"
GRID-   3-R10C5,7851.59,10140.99,8996.29,8626.3,5867.93,7247.115,10883.39,8045.61,9464.5,8568.13,8082.94,8325.535,Hs.2785,Keratin17
GRID-   3-R10C6,8198.47,11169.85,9684.16,9338.26,6744.91,8041.585,10939.77,8822.01,9880.89,8710.47,8426.5,8568.485,Hs.1873,"homeoboxprotein(PHOX1)mRNA,3'end"
GRID-   3-R10C7,7675.21,9566.56,8620.885,8124.33,6201.47,7162.9,10894.62,7483.76,9189.19,8017.41,9267.12,8642.265,Hs.57304,ragAprotein
GRID-   3-R10C8,8927.71,10891.86,9909.785,8985.34,6766.44,7875.89,10937,9679.69,10308.345,9002.5,8656.97,8829.735,Hs.2151,DUALSPECIFICITYMITOGEN-ACTIVATEDPROTEINKINASEKINASE3
GRID-   3-R10C9,10231.49,13093.27,11662.38,10529.53,7287.59,8908.56,11057.1,11112.57,11084.835,10878.58,10627.39,10752.985,Hs.19718,"receptorproteintyrosinephosphatasehPTP-J,mRNA,completecds"
GRID-   3-R10C10,21297.68,22765.73,22031.705,17053.14,14489.84,15771.49,20780.84,19320.7,20050.77,18994.46,19188.71,19091.585,Hs.166,"SREBP-1mRNA,completecds"
GRID-   3-R10C11,12606.1,15174.21,13890.155,9978.11,8641.23,9309.67,11593.67,12205.28,11899.475,10591.53,11379.96,10985.745,Hs.119591,"clathrin-associated/assembly/adaptor protein, small 2 (17kD)"
GRID-   3-R10C12,36436.95,40570.62,38503.785,30042.92,27586.21,28814.565,32649.4,35850.9,34250.15,32488.08,33644.42,33066.25,Hs.2689,"CGMP-DEPENDENTPROTEINKINASE,BETAISOZYME"
GRID-   3-R11C1,6854.55,8689.02,7771.785,6543.42,5795.39,6169.405,8519.88,8251.82,8385.85,8086.96,8225.14,8156.05,Hs.76480,UBIQUITIN-LIKEPROTEINGDX
GRID-   3-R11C2,7837.76,9493.96,8665.86,7356.39,6215.47,6785.93,8634.79,8444.96,8539.875,8551.71,8299.71,8425.71,Hs.75648,"PhospholipaseC,gamma2(phosphatidylinositol-specific)"
GRID-   3-R11C3,6790.84,8789.62,7790.23,7250.31,4956.18,6103.245,8163.32,6917.15,7540.235,6693.92,7252.99,6973.455,Hs.288215,"sialyltransferaseSThM(sthm)mRNA,completecds"
GRID-   3-R11C4,8357.13,9600.71,8978.92,8043.7,6380.76,7212.23,10090.39,6739.42,8414.905,7179.04,8180.87,7679.955,Hs.78979,"cysteine-richfibroblastgrowthfactorreceptor(CFR-1)mRNA,completecds"
GRID-   3-R11C5,9418.97,10677.18,10048.075,7941.91,6166.54,7054.225,12769.28,7013.15,9891.215,9122.23,8550.44,8836.335,Hs.77886,LaminA
GRID-   3-R11C6,8845.52,9900.43,9372.975,8642.08,5893.84,7267.96,10895.94,7723.36,9309.65,7602.85,8817.03,8209.94,Hs.347527,"leukemiavirusreceptor2(GLVR2)mRNA,completecds"
GRID-   3-R11C7,7499.93,8354.52,7927.225,7161.64,5606.62,6384.13,9878.23,7223.33,8550.78,7809.6,8312.79,8061.195,Hs.36587,sds22-likemRNA
GRID-   3-R11C8,8056.01,9855.84,8955.925,8261.29,6144.7,7202.995,9213.2,7895.98,8554.59,7734.88,8006.49,7870.685,Hs.172648,Distal-lesshomeobox4
GRID-   3-R11C9,16791.44,18578.45,17684.945,14929.02,13508.11,14218.565,18477.08,17379.14,17928.11,15571.16,16176.06,15873.61,Hs.75761,"serinekinasemRNA,completecds"
GRID-   3-R11C10,8110.1,10603.66,9356.88,7951.94,6261.68,7106.81,9506.94,8715.26,9111.1,7983.78,8833.21,8408.495,Hs.74515,"bHLH-PASproteinJAP3mRNA,completecds"
GRID-   3-R11C11,9020.6,11007.03,10013.815,8093.38,6973.1,7533.24,10748.55,10273.57,10511.06,9664.9,10362.55,10013.725,Hs.211588,HOMEOBOX/POUDOMAINPROTEINRDC-1
GRID-   3-R11C12,7235.37,10045.45,8640.41,7676.75,6180.39,6928.57,10045.39,9231.25,9638.32,9089.72,8817.93,8953.825,Hs.73919,"Clathrin,lightpolypeptide(Lcb)"
GRID-   3-R12C1,8935.54,9241.07,9088.305,9483.56,7731.51,8607.535,10519.28,8841.92,9680.6,8035.98,9128.64,8582.31,Hs.89791,"Wingless-typeMMTVintegrationsite2,homolog"
GRID-   3-R12C2,9474.18,9287.85,9381.015,14716.25,6049.09,10382.67,9591.42,9417.42,9504.42,9136.68,9348.68,9242.68,Hs.241561,"Protease,serine,2(trypsin2)"
GRID-   3-R12C3,7343.28,8596.74,7970.01,8117.37,5485.53,6801.45,8799.71,7377.71,8088.71,7734.7,8099.72,7917.21,Hs.35140,"stressresponsiveserine/threonineproteinkinaseKrs-2mRNA,completecds"
GRID-   3-R12C4,9474.73,9514.33,9494.53,9295.06,7062.76,8178.91,11046.02,9337.77,10191.895,8261.12,8185.17,8223.145,Hs.76111,"dystroglycan(DAG1)mRNA,completecds"
GRID-   3-R12C5,11125.57,9323.16,10224.365,9467.71,6539.47,8003.59,14354.82,12030.04,13192.43,10975.08,14317.22,12646.15,Hs.2017,Latenttransforminggrowthfactorbetabindingprotein1
GRID-   3-R12C6,8683.32,10160.8,9422.06,9390.36,6484.42,7937.39,10363.09,7787.58,9075.335,8816.82,9566.73,9191.775,Hs.64037,"TGF-betasuperfamilyprotein,completecds"
GRID-   3-R12C7,7583.55,9101.87,8342.71,7748.8,6504.88,7126.84,9200.46,7194.69,8197.575,7921.37,10833.9,9377.635,Hs.323834,"nuclear-encodedmitochondrialcytochromecoxidaseVasubunitmRNA,completecds"
GRID-   3-R12C8,7161.47,9303.51,8232.49,11140.01,5834.45,8487.23,9276.98,7287.66,8282.32,8165.31,8949.04,8557.175,Hs.41846,EVI2APROTEINTROPICVIRALINTEGRATIONSITE2APROTEIN)
GRID-   3-R12C9,8307.74,10332.37,9320.055,7711.21,6311.49,7011.35,10162.41,9506.08,9834.245,8687.38,9335.61,9011.495,Hs.247841,"sialyltransferase(STX)mRNA,completecds"
GRID-   3-R12C10,7908.7,10080.14,8994.42,6876.48,6293.02,6584.75,9397.69,9029.21,9213.45,8296.9,9137.62,8717.26,Hs.80768,"chloridechannelprotein(CLCN7)mRNA,partialcds"
GRID-   3-R12C11,11380.98,12669.31,12025.145,9479.25,8995.17,9237.21,12808.5,12421.23,12614.865,12592.43,12267.28,12429.855,Hs.110299,"JNKkinase2(JNKK2)mRNA,completecds"
GRID-   3-R12C12,7050.89,9846.17,8448.53,7092.78,6700.15,6896.465,8954.13,9136.29,9045.21,9132.81,9136.43,9134.62,Hs.44926,"DipeptidylpeptidaseIV(CD26,adenosinedeaminasecomplexingprotein2)"
GRID-   4-R1C1,7309.56,11428.52,9369.04,5796.54,6751.73,6274.135,10062.95,9905.62,9984.285,7925.87,9167.69,8546.78,Hs.324473,40kDaproteinkinaserelatedtoratERK2
GRID-   4-R1C2,8336.97,11967.8,10152.385,6761.47,9318.28,8039.875,11271.84,9928.99,10600.415,9080.48,9877.32,9478.9,Hs.25648,CD40LRECEPTOR
GRID-   4-R1C3,8274.89,12377.94,10326.415,5989.4,6938.53,6463.965,9222.88,10064.91,9643.895,8357.45,8814.9,8586.175,Hs.1166,"Thrombopoietin(myeloproliferativeleukemiavirusoncogeneligand,megakaryocytegrowthanddevelopmentfactor)"
GRID-   4-R1C4,8539.31,13601.68,11070.495,6809.59,8286.78,7548.185,10095.51,10695.55,10395.53,8690.96,10448.01,9569.485,Hs.226627,Leptinreceptor
GRID-   4-R1C5,8055.45,12589.71,10322.58,6389.35,7095.11,6742.23,8745.01,10681.11,9713.06,7527.8,9760.75,8644.275,Hs.356668,"ESTs,HighlysimilartoGUANINENUCLEOTIDE-BINDINGPROTEING(I)/G(S)/G(O)GAMMA-5SUBUNIT[Bostaurus;Rattusnorvegicus]"
GRID-   4-R1C6,9107.12,14488.14,11797.63,6722.01,7774.39,7248.2,9982.92,14072.15,12027.535,8032,23220.08,15626.04,Hs.100594,"ESTs,ModeratelysimilartoCYCLIC-AMP-DEPENDENTTRANSCRIPTIONFACTORATF-6[]"
GRID-   4-R1C7,9287.95,16118.81,12703.38,7014.16,8995.52,8004.84,8334.27,11661.22,9997.745,8201.99,15586.22,11894.105,Hs.80642,EMPTY
GRID-   4-R1C8,12035.94,18679.89,15357.915,9990.85,11089.82,10540.335,11373.49,13280.69,12327.09,11592.18,12784.63,12188.405,Hs.349109,Insulin-likegrowthfactor2(somatomedinA)
GRID-   4-R1C9,10354.26,16783.1,13568.68,7227.76,8880.72,8054.24,8390.24,11819.48,10104.86,9481.73,12901.6,11191.665,Hs.53066,"ESTs,Weaklysimilartolatenttransforminggrowthfactorbeta-bindingprotein3[M.musculus]"
GRID-   4-R1C10,9084.56,17181.81,13133.185,7695.46,8648.51,8171.985,7915.3,11825.29,9870.295,8603.26,12537.53,10570.395,Hs.109058,"ESTs,HighlysimilartoRIBOSOMALPROTEINS6KINASEIIALPHA2[Musmusculus]"
GRID-   4-R1C11,9430.51,19021.95,14226.23,8217.89,10660.94,9439.415,11056.62,14422.65,12739.635,11266.55,14681.11,12973.83,Hs.96055,RETINOBLASTOMABINDINGPROTEIN3
GRID-   4-R1C12,8694.49,19455.53,14075.01,7564.84,10489.49,9027.165,10218.31,13246.17,11732.24,8780.04,13534.51,11157.275,Hs.40368,"ESTs,HighlysimilartoCLATHRINCOATASSEMBLYPROTEINAP19[Musmusculus]"
GRID-   4-R2C1,7559.41,12091.38,9825.395,6582.45,7709.1,7145.775,13448.45,11168.8,12308.625,8788.52,10370.45,9579.485,Hs.73149,Pax8mRNA
GRID-   4-R2C2,8503.43,12760.61,10632.02,6622.74,8746.63,7684.685,10742.72,10895,10818.86,8109.91,9669.65,8889.78,Hs.75206,"CalcineurinAcatalyticsubunit[,testis,mRNA,2134nt]"
GRID-   4-R2C3,18280.54,21943.35,20111.945,16529.51,17247.23,16888.37,19579.79,21009.11,20294.45,16903.41,21594.9,19249.155,Hs.21704,"Transcriptionfactor12(HTF4,helix-loop-helixtranscriptionfactors4)"
GRID-   4-R2C4,9138.54,14577.45,11857.995,6441.67,7390.18,6915.925,11194.13,12491.35,11842.74,9120.12,10839,9979.56,Hs.431,Murineleukemiaviral(bmi-1)oncogenehomolog
GRID-   4-R2C5,7869.32,13848.72,10859.02,5771.57,7688.81,6730.19,9701.76,9731.43,9716.595,7568.95,8962.21,8265.58,Hs.169330,"ESTs,HighlysimilartoNEURONALPROTEINNP25[Rattusnorvegicus]"
GRID-   4-R2C6,9205.27,15003.52,12104.395,7196,7261.78,7228.89,10454.99,11771.09,11113.04,8280.04,11678.94,9979.49,Hs.46801,"ESTs,ModeratelysimilartoN-methyl-D-aspartatereceptorglutamate-bindingchain[R.norvegicus]"
GRID-   4-R2C7,9300.7,14334.33,11817.515,7564.72,8612.61,8088.665,10016.86,11342.34,10679.6,8069.4,11843.82,9956.61,Hs.73830,PRIMER
GRID-   4-R2C8,8901.91,15372.47,12137.19,7243.01,8890.55,8066.78,8792.12,11519.06,10155.59,8882.66,11416.28,10149.47,Hs.93913,Interleukin6(Bcellstimulatoryfactor2)
GRID-   4-R2C9,13467.47,19932,16699.735,11124.77,13221.66,12173.215,12391.93,15525.01,13958.47,12302.69,14858.99,13580.84,Hs.100734,"ESTs,Weaklysimilartosimilartoyeastadenylatecyclase[]"
GRID-   4-R2C10,25925.16,32608.75,29266.955,23359.4,24155.32,23757.36,22752.51,27716.17,25234.34,24097.25,29358.28,26727.765,Hs.7768,"ESTs,HighlysimilartoFGF-1intracellularbindingprotein[]"
GRID-   4-R2C11,29834.78,43442.49,36638.635,30362.58,30934.98,30648.78,30711.88,36798.45,33755.165,31301.39,36274.36,33787.875,Hs.94638,"EST,Highlysimilartoneuroendocrine-specificproteinA[]"
GRID-   4-R2C12,9800.21,21840.94,15820.575,9962.43,12185.04,11073.735,11879.4,16766.37,14322.885,9452.94,13576.96,11514.95,Hs.21656,"ESTs,HighlysimilartoLAMININBETA-2CHAIN[Rattusnorvegicus]"
GRID-   4-R3C1,8280.16,10600.89,9440.525,6299.14,6844.72,6571.93,8270.76,9987.52,9129.14,7728.01,8486.33,8107.17,Hs.109918,TTFsmallGprotein
GRID-   4-R3C2,8864.23,11944.24,10404.235,7674.1,9290.96,8482.53,9991.03,10494.07,10242.55,9194.13,10755.07,9974.6,Hs.104143,ClathrinlightchainA
GRID-   4-R3C3,27514.17,32778.85,30146.51,24821.28,24125.98,24473.63,27783.67,29693.96,28738.815,27180.16,27423.97,27302.065,Hs.82028,"Transforminggrowthfactor,betareceptorII(70-80kD)"
GRID-   4-R3C4,9420.8,14852.5,12136.65,7522.99,7787.98,7655.485,11894.05,13195.48,12544.765,8972.26,9993.63,9482.945,Hs.926,"Myxovirus(influenza)resistance2,homologofmurine"
GRID-   4-R3C5,7441.36,15101.06,11271.21,5970.5,6976.61,6473.555,8793.8,9386.23,9090.015,6790.12,7814.42,7302.27,Hs.24640,"ESTs,HighlysimilartoPROTEINA39[Vacciniavirus(straincopenhagen)]"
GRID-   4-R3C6,8842.32,14542.08,11692.2,6683.92,7921.56,7302.74,9274.11,10358.55,9816.33,7599.03,10074.41,8836.72,Hs.121073,"ESTs,WeaklysimilartoCALMODULIN[S.cerevisiae]"
GRID-   4-R3C7,8891.47,14093.77,11492.62,7258.18,7817.93,7538.055,10400.85,11244.73,10822.79,8877.29,10435,9656.145,Hs.1179,PRIMER
GRID-   4-R3C8,8118.77,13985.3,11052.035,6872.22,7891.95,7382.085,8134.13,10148.79,9141.46,7918.7,10268.63,9093.665,Hs.75279,"Laminin,alpha2(merosin,congenitalmusculardystrophy)"
GRID-   4-R3C9,25863.93,34139.38,30001.655,23875.05,24978.43,24426.74,22966.94,30006.43,26486.685,23488.56,26792.83,25140.695,Hs.5509,EVI2BPROTEINTROPICVIRALINTEGRATIONSITE2BPROTEIN)
GRID-   4-R3C10,11761.35,19330.23,15545.79,11372.5,11671.15,11521.825,12342.96,15783.67,14063.315,13013.5,16091.45,14552.475,Hs.111481,"ESTs,ModeratelysimilartoAGRIN[Rattusnorvegicus]"
GRID-   4-R3C11,9666.49,18814.78,14240.635,9520.08,11751.63,10635.855,9999.16,13896.98,11948.07,9252,13677.58,11464.79,Hs.372678,"EST,Weaklysimilartoneuronalolfactomedin-relatedERlocalizedprotein[]"
GRID-   4-R3C12,7773.34,17850.23,12811.785,7304.51,9440.29,8372.4,7582.01,12231.31,9906.66,7860.24,11598.45,9729.345,Hs.286088,"ESTs,HighlysimilartoSPLICINGFACTORU2AF35KDSUBUNIT[]"
GRID-   4-R4C1,8052.44,11844.95,9948.695,7017.71,6396.82,6707.265,8469.57,10240.88,9355.225,7499.55,8868.9,8184.225,Hs.33102,AP-2betatranscriptionfactor
GRID-   4-R4C2,8764.89,12561.96,10663.425,6407.31,7739.27,7073.29,9230.71,10395.59,9813.15,8200.82,10136.9,9168.86,Hs.76152,Decorin
GRID-   4-R4C3,11477.55,15452.78,13465.165,9657.1,9499.7,9578.4,10160.95,11215.01,10687.98,9471.36,10446.86,9959.11,Hs.2055,UbiquitinactivatingenzymeE1
GRID-   4-R4C4,11214.71,17076.83,14145.77,10475.07,10026.65,10250.86,12340.93,13234.44,12787.685,10573,12016.74,11294.87,Hs.69855,NeuroblastomaRASviral(v-ras)oncogenehomolog
GRID-   4-R4C5,7600.01,12505.17,10052.59,7139.97,7128.83,7134.4,9435.31,10970.5,10202.905,7962.15,9054.91,8508.53,Hs.34623,"ESTs,HighlysimilartoTRANSFORMINGGROWTHFACTORBETA3[Musmusculus]"
GRID-   4-R4C6,7728.43,13612.18,10670.305,7142.96,23342.29,15242.625,9884,11092.32,10488.16,7979.22,10366.81,9173.015,Hs.111905,"ESTs,WeaklysimilartoNEUROFIBROMIN[]"
GRID-   4-R4C7,9269.91,14192.56,11731.235,7612.88,8452.81,8032.845,10324.82,11977.79,11151.305,9497.9,11044.88,10271.39,Hs.118787,PRIMER
GRID-   4-R4C8,8031.34,14880.6,11455.97,7447.18,8357.41,7902.295,9792.74,10441.55,10117.145,8916.7,10371.27,9643.985,Hs.902,Neurofibromin2(bilateralacousticneuroma)
GRID-   4-R4C9,12162.12,20340.48,16251.3,11637.46,12832.62,12235.04,12508.18,16179.98,14344.08,11539.32,15099.46,13319.39,Hs.74376,"clone23876neuronalolfactomedin-relatedERlocalizedproteinmRNA,partialcds"
GRID-   4-R4C10,15108.02,26865.89,20986.955,13095.47,15029.81,14062.64,14728.12,17738.37,16233.245,14692.38,17642.27,16167.325,Hs.42771,"ESTs,ModeratelysimilartoBRAINENRICHEDHYALURONANBINDINGPROTEIN[Feliscatus]"
GRID-   4-R4C11,28771.94,42906.12,35839.03,28219.9,31204.36,29712.13,29016.43,33599.86,31308.145,29461.28,33521.75,31491.515,Hs.108689,ESTs
GRID-   4-R4C12,11733.84,22635.84,17184.84,11170.79,14230.81,12700.8,12651.4,18974.83,15813.115,12936.82,16917.39,14927.105,Hs.106709,"ESTs,ModeratelysimilartoLATENTTRANSFORMINGGROWTHFACTORBETABINDINGPROTEIN1[]"
GRID-   4-R5C1,7509.79,10966.53,9238.16,6144.65,6587.34,6365.995,9001.45,11095.37,10048.41,7444.58,9175.04,8309.81,Hs.78582,GTP-bindingprotein
GRID-   4-R5C2,7832.05,13166.94,10499.495,6833,7563.6,7198.3,9965.68,16928.65,13447.165,8067.68,8891.47,8479.575,Hs.861,EXTRACELLULARSIGNAL-REGULATEDKINASE1
GRID-   4-R5C3,11523.87,13466.39,12495.13,6661.5,6808.76,6735.13,8491.6,10538.26,9514.93,7752.46,8760.37,8256.415,Hs.811,Ubiquitin-conjugatingenzymeE2B(RAD6homolog)
GRID-   4-R5C4,9665.62,14256.02,11960.82,7888.85,8103.94,7996.395,11085.27,11562.7,11323.985,9234.17,10353.27,9793.72,Hs.188,"Phosphodiesterase4B,cAMP-specific(dunce(Drosophila)-homologphosphodiesteraseE4)"
GRID-   4-R5C5,8125.03,12106.97,10116,7518.95,6890.89,7204.92,10144.2,9832.58,9988.39,8428.98,9294.37,8861.675,Hs.106019,"ESTs,HighlysimilartoFB19protein[]"
GRID-   4-R5C6,9536.87,13755.88,11646.375,7955.46,8089.32,8022.39,9523.8,11218.74,10371.27,8790.57,10322.03,9556.3,Hs.110776,"ESTs,Weaklysimilartocytokine-inducibleproteinCIS[M.musculus]"
GRID-   4-R5C7,10488.05,17024.37,13756.21,9534.38,9424.95,9479.665,13226.38,14458.86,13842.62,12926.53,13410.05,13168.29,Hs.118856,EMPTY
GRID-   4-R5C8,12124.25,19387.81,15756.03,10092.13,10388.87,10240.5,23079.19,21853.71,22466.45,20622.68,21537,21079.84,Hs.83147,POSSIBLEGTP-BINDINGPROTEINHSR1
GRID-   4-R5C9,32084.84,41563.02,36823.93,30763.82,29327.12,30045.47,35175.56,38142.77,36659.165,35559.76,32500.39,34030.075,Hs.67397,"HOXA1mRNA,longtranscriptandalternativelysplicedforms,completecds"
GRID-   4-R5C10,18612.82,26776.65,22694.735,15549.46,18496.19,17022.825,18154.01,22089.2,20121.605,17616.04,19691.24,18653.64,Hs.33829 ,"ESTs,ModeratelysimilartoNADH-UBIQUINONEOXIDOREDUCTASEMLRQSUBUNIT[Bostaurus]"
GRID-   4-R5C11,12050.51,21608.69,16829.6,11512.18,14314.2,12913.19,14156.68,19335.53,16746.105,13659.15,17991.11,15825.13,Hs.77690,ESTs
GRID-   4-R5C12,8874.25,19995.61,14434.93,8723.77,11830.77,10277.27,9520.86,14459.78,11990.32,10491.43,13502.79,11997.11,Hs.32215,"ESTs,ModeratelysimilartoproteinkinaseC[]"
GRID-   4-R6C1,6985.5,10438.93,8712.215,6346.95,6878.01,6612.48,9529,9554.05,9541.525,7386.67,8992.13,8189.4,Hs.84974,Iclnprotein
GRID-   4-R6C2,7906.58,12432.39,10169.485,7168.25,7279.09,7223.67,10177.8,14993.28,12585.54,8249.57,9428.06,8838.815,Hs.79095,Epidermalgrowthfactorreceptorpathwaysubstrate15
GRID-   4-R6C3,8645.36,13227.18,10936.27,7750.74,9086.39,8418.565,10919.63,12027.24,11473.435,9858.28,10637.65,10247.965,Hs.84285,Ubiquitin-conjugatingenzymeE2I(homologoustoyeastUBC9)
GRID-   4-R6C4,10084.88,14235.02,12159.95,9085.7,9466.72,9276.21,11518.75,13047.27,12283.01,10427.58,11888.48,11158.03,Hs.75209,"Proteinkinaseinhibitor[,neuroblastomacelllineSH-SY-5Y,mRNA,2147nt]"
GRID-   4-R6C5,8323.24,13216.22,10769.73,6064.52,7770.83,6917.675,9217.38,11413.2,10315.29,8222.04,10359.23,9290.635,Hs.80285,"ESTs,HighlysimilartocyclicAMPresponseelement-bindingprotein[]"
GRID-   4-R6C6,12819.46,16223.14,14521.3,8875.15,11467.54,10171.345,10314.91,12934.73,11624.82,9626.08,13101.66,11363.87,Hs.5399,"ESTs,Weaklysimilartoepidermalgrowthfactorreceptorkinasesubstrate[]"
GRID-   4-R6C7,36193.46,42093.96,39143.71,34616.64,31021.33,32818.985,35351.15,35889.29,35620.22,36928.6,37085.09,37006.845,Hs.738,Unknown replicate
GRID-   4-R6C8,11747.84,18030.6,14889.22,10607.35,10480.67,10544.01,15103.65,17771.65,16437.65,14241.13,15382.41,14811.77,Hs.2815,POUhomeoboxprotein
GRID-   4-R6C9,32611.31,38027.42,35319.365,27882.39,26789.07,27335.73,29650.04,33390.52,31520.28,32097.96,31773.77,31935.865,Hs.50098,"NADH:ubiquinoneoxidoreductaseMLRQsubunitmRNA,completecds"
GRID-   4-R6C10,22128.74,29384.53,25756.635,21102.74,20845.73,20974.235,20906.66,24892.24,22899.45,21329.03,23634.89,22481.96,Hs.279785,"ESTs,ModeratelysimilartoMARCKS-RELATEDPROTEIN[]"
GRID-   4-R6C11,9800.94,18017.38,13909.16,9865.53,10935.1,10400.315,10734.14,15645.17,13189.655,10422.22,13339.16,11880.69,Hs.16275,ESTs
GRID-   4-R6C12,8036.84,18117.74,13077.29,7664.3,10162.12,8913.21,8348,13405.44,10876.72,10834.19,12734.38,11784.285,Hs.274323,"ESTs,Weaklysimilartoalpha2,6-sialyltransferase[R.norvegicus]"
GRID-   4-R7C1,8343.54,12139.39,10241.465,6716.06,6740.58,6728.32,15141.73,16322.94,15732.335,12911.62,14584.4,13748.01,Hs.82159,ProteasomecomponentC2
GRID-   4-R7C2,7891.07,10976.35,9433.71,6433.13,6161.27,6297.2,10247.2,11005.43,10626.315,8350.28,8798.18,8574.23,Hs.151250,"telencephalinmRNA,completecds"
GRID-   4-R7C3,7291.3,10728.56,9009.93,5808.52,5967.73,5888.125,8245.34,8782.82,8514.08,7398.31,8057.1,7727.705,Hs.174071,"glycogeninmRNA,completecds"
GRID-   4-R7C4,7983.19,11388.13,9685.66,5740.21,7200.9,6470.555,9213.21,11534.26,10373.735,7251.38,9395.34,8323.36,Hs.754,"folylpolyglutamatesynthetasemRNA,completecds"
GRID-   4-R7C5,7814.08,12935.79,10374.935,5966.61,7176.75,6571.68,8410.58,9943.6,9177.09,7237.58,8427.82,7832.7,Hs.80917,"clathrincoatassemblyprotein-like,completecds"
GRID-   4-R7C6,12152.85,15826.17,13989.51,8631.16,10421.04,9526.1,10191.3,12000.51,11095.905,9583.01,12307.78,10945.395,Hs.79107,"CSaidsbindingprotein(CSBP1)mRNA,completecds"
GRID-   4-R7C7,32219.97,37732.15,34976.06,28117.46,27585.05,27851.255,29376.89,31251.14,30314.015,30487.54,32860.42,31673.98,Hs.275182,FK506-bindingprotein3(25kD)
GRID-   4-R7C8,9814.17,15402.66,12608.415,8926.49,8598.08,8762.285,10813.51,14111.23,12462.37,9479.29,14865.65,12172.47,Hs.184402,"camkinaseImRNA,completecds"
GRID-   4-R7C9,10156.57,15549.74,12853.155,9482.31,9596.73,9539.52,10212.02,13656.07,11934.045,9991.22,13478.97,11735.095,Hs.114440,endogenousretrovirusenveloperegionmRNA(PL1)
GRID-   4-R7C10,8410.84,14368.12,11389.48,8629.12,8811.9,8720.51,8294.46,12079.04,10186.75,8308.55,10266.51,9287.53,Hs.12109,"chloridechannelprotein(ClC-2)mRNA,completecds"
GRID-   4-R7C11,8745.49,16142.44,12443.965,7640.72,9300.93,8470.825,9084.36,12373.2,10728.78,9898.87,11456.7,10677.785,Hs.16697,"Down-regulatoroftranscription1,TBP-binding(negativecofactor2)"
GRID-   4-R7C12,8216.15,17150.12,12683.135,8063.92,9431.92,8747.92,9560.88,13540.93,11550.905,8627.54,12361.53,10494.535,Hs.21201,ESTs
GRID-   4-R8C1,7199.31,12726.01,9962.66,6755.04,6811.86,6783.45,9019.09,9752.45,9385.77,8521.52,8319.15,8420.335,Hs.73821,"Proteinkinase,interferon-inducibledoublestrandedRNAdependent"
GRID-   4-R8C2,8560.98,19552.7,14056.84,7576.47,7045.18,7310.825,9528.9,11071.25,10300.075,9743.38,10178.39,9960.885,Hs.79351,"twoP-domainK+channelTWIK-1mRNA,completecds"
GRID-   4-R8C3,8239.96,11738.84,9989.4,6420.88,7147.58,6784.23,8548.35,9651.03,9099.69,7928.62,8529.14,8228.88,Hs.13764,"insulin-stimulatedproteinkinase1(ISPK-1)mRNA,completecds"
GRID-   4-R8C4,9154.65,12937.31,11045.98,6835.04,7577.09,7206.065,8746.74,11825.06,10285.9,10168.49,9902.75,10035.62,Hs.48915,"aurora/IPL1-relatedkinase,completecds"
GRID-   4-R8C5,8248.65,13877.68,11063.165,7304.15,8394.21,7849.18,8996.64,12114.02,10555.33,8611.23,9734.98,9173.105,Hs.151988,"mitogen-activatedkinasekinasekinase5(MAPKKK5)mRNA,completecds"
GRID-   4-R8C6,30558.09,36678.55,33618.32,27933.87,27485.62,27709.745,28654.58,33142.12,30898.35,30004.65,33144.62,31574.635,Hs.83656,"GDP-dissociationinhibitorprotein(Ly-GDI)mRNA,completecds"
GRID-   4-R8C7,11012.32,16663.56,13837.94,10591.5,10332.18,10461.84,12614.48,14345.83,13480.155,11266.82,13716.86,12491.84,Hs.278581,"Fibroblastgrowthfactorreceptor2(bacteria-expressedkinase,keratinocytegrowthfactorreceptor,craniofacialdysostosis1,Crouzonsyndrome,Pfeiffersyndrome,Jackson-Weisssyndrome)"
GRID-   4-R8C8,7994.23,13085.93,10540.08,8166.59,8376.83,8271.71,9971.64,11315.54,10643.59,8123.82,11718.32,9921.07,Hs.82173,"TGF-betainducibleearlyprotein(TIEG)mRNA,completecds"
GRID-   4-R8C9,8406.99,15254.52,11830.755,8474.44,24565.38,16519.91,14920.63,11929.76,13425.195,8450.16,11025.96,9738.06,Hs.211573,"heparansulfateproteoglycan(HSPG2)mRNA,completecds"
